hearing_id,date,year,congress,chamber,hearing_title,committee,committee_short,committee_type,majority,n_witnesses,n_government,n_business_services,n_nonprofit,n_science,n_alternative,n_carbonintensive,n_fossilfuel,n_other,per_government,per_business_services,per_nonprofit,per_science,per_alternative,per_carbonintensive,per_fossilfuel,per_other,n2_witnesses,n2_contrarian,n2_business_services,n2_nonprofit,n2_science,n2_government,n2_environmental,n2_alternative,n2_carbonintensive,n2_fossilfuel,n2_other,per2_contrarian,per2_business_services,per2_nonprofit,per2_science,per2_government,per2_environmental,per2_alternative,per2_carbonintensive,per2_fossilfuel,per2_other,n2_denialist,committee_code,id,name,maj_min,rank_within_party,party_code,date_of_assignment,date_of_termination,senior_party_member,committee_seniority,committee_period_of_service,committee_status_at_end_of_this_congress,committee_continuity_of_assignment_in_next_congress,appointment_citation,state_icpsr,cd_code,stab,notes,Party,CID,last_name,first_name,birthday,gender,bioguide_id,govtrack_id,cc_fossilfuel,cc_fossilfuel_noUSCAP,cc_total,per_cc_fossilfuel,per_cc_fossilfuel_noUSCAP,halfyear,lobbying_fossilfuel,lobbying_total,per_lobbying_fossilfuel,lobbying_fossilfuel_noUSCAP,per_lobbying_fossilfuel_noUSCAP
110hhrg37579,2007-03-21,2007,110,House,Perspectives on Climate Change,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,2,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,1,128,29350,"Buyer, Stephen E.",2,15,200,2007-01-10,2008-12-10,0,4,2,1,1,HRES45,22,4,IN,NA,R,N00003924,Buyer,Stephen,1958-11-26,M,B001203,400056,68608,58608,803012,8.543832470747635,7.298521068178308,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37579,2007-03-21,2007,110,House,Perspectives on Climate Change,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,2,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,1,128,29505,"Radanovich, George P.",2,16,200,2007-01-10,2008-12-10,0,4,2,1,1,HRES45,71,19,CA,NA,R,N00007507,Radanovich,George,1955-06-20,M,R000004,400330,49400,36800,688425,7.175799832952028,5.34553509823147,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37579,2007-03-21,2007,110,House,Perspectives on Climate Change,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,2,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,1,128,29752,"Pitts, Joseph R.",2,17,200,2007-01-10,2008-12-10,0,4,2,1,1,HRES45,14,16,PA,NA,R,N00001633,Pitts,Joseph,1939-10-10,M,P000373,400320,40200,26000,582676,6.899202987595164,4.462171086504335,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37579,2007-03-21,2007,110,House,Perspectives on Climate Change,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,2,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,1,128,29775,"Bono, Mary",2,18,200,2007-01-10,2008-12-10,0,4,2,1,1,HRES45,71,45,CA,NA,R,N00007068,Bono Mack,Mary,1961-10-24,F,B001228,400039,70900,60400,1474706,4.8077379491234185,4.095731623794845,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37579,2007-03-21,2007,110,House,Perspectives on Climate Change,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,2,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,1,128,29932,"Walden, Greg",2,19,200,2007-01-10,2008-12-10,0,4,2,1,1,HRES45,72,2,OR,NA,R,N00007690,Walden,Greg,1957-01-10,M,W000791,400419,101048,86548,1320627,7.6515170445553515,6.55355372864556,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37579,2007-03-21,2007,110,House,Perspectives on Climate Change,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,2,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,1,128,29921,"Terry, Lee",2,20,200,2007-01-10,2008-12-10,0,4,2,1,1,HRES45,35,2,NE,NA,R,N00005321,Terry,Lee,1962-01-29,M,T000459,400400,83350,78850,1512107,5.512176056324057,5.214578068880046,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37579,2007-03-21,2007,110,House,Perspectives on Climate Change,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,2,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,1,128,20127,"Ferguson, Mike",2,21,200,2007-01-10,2008-12-10,0,3,2,8,0,HRES45,12,7,NJ,Announced retirement at end of 110th Congress,R,N00000766,Ferguson,Michael,1970-06-22,M,F000443,400132,33100,26100,945552,3.5006007073117082,2.760292400629474,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37579,2007-03-21,2007,110,House,Perspectives on Climate Change,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,2,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,1,128,20120,"Rogers, Mike",2,22,200,2007-01-10,2008-12-10,0,3,2,1,1,HRES45,23,8,MI,NA,R,N00009668,Rogers,Mike,1963-06-02,M,R000572,400342,94950,82450,1155085,8.220174272889007,7.138002830960493,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37579,2007-03-21,2007,110,House,Perspectives on Climate Change,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,2,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,1,128,29549,"Myrick, Sue",2,23,200,2007-01-10,2008-12-10,0,2,2,1,1,HRES45,47,9,NC,NA,R,N00002327,Myrick,Sue,1941-08-01,F,M001134,400288,90310,59250,1101569,8.198306234107894,5.378691666159814,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37579,2007-03-21,2007,110,House,Perspectives on Climate Change,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,2,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,1,128,20131,"Sullivan, John",2,24,200,2007-01-10,2008-12-10,0,3,2,1,1,HRES45,53,1,OK,NA,R,N00013847,Sullivan,John,1965-01-01,M,S001155,400392,194500,186500,946441,20.550673523230714,19.70540160453742,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37579,2007-03-21,2007,110,House,Perspectives on Climate Change,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,2,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,1,128,20346,"Murphy, Tim",2,25,200,2007-01-10,2008-12-10,0,2,2,1,1,HRES45,14,18,PA,NA,R,N00024992,Murphy,Tim,1952-09-11,M,M001151,400285,176926,163926,1657276,10.67571122733932,9.891291492786959,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37579,2007-03-21,2007,110,House,Perspectives on Climate Change,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,2,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,1,128,20355,"Burgess, Michael",2,26,200,2007-01-10,2008-12-10,0,2,2,1,1,HRES45,49,26,TX,NA,R,N00025219,Burgess,Michael,1950-12-23,M,B001248,400052,126800,112800,1020662,12.4233095775095,11.051650791349143,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37579,2007-03-21,2007,110,House,Perspectives on Climate Change,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,2,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,50,0,0,0,0,50,0,0,0,0,1,128,20351,"Blackburn, Marsha",4,27,200,2007-03-12,2008-12-10,0,1,2,1,1,HRES236,54,7,TN,NA,R,N00003105,Blackburn,Marsha,1952-06-06,F,B001243,400032,66676,54050,1081570,6.164741995432566,4.997364941705114,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,2605,"Dingell, John D., Jr.",1,1,100,2007-01-04,2008-12-10,11,26,2,1,1,HRES7,23,15,MI,NA,D,N00001783,Dingell,John,1926-07-08,M,D000355,400110,393100,342100,2646347,14.854438968132296,12.927254060030677,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,14280,"Waxman, Henry A.",1,2,100,2007-01-04,2008-12-10,0,17,2,1,1,HRES7,71,30,CA,NA,D,N00001861,Waxman,Henry,1939-09-12,M,W000215,400425,17500,11500,973762,1.7971537192866431,1.1809867298169368,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,14435,"Markey, Edward J.",1,3,100,2007-01-04,2008-12-10,0,16,2,1,1,HRES7,3,7,MA,NA,D,N00000270,Markey,Edward,1946-07-11,M,M000133,400253,44350,39350,1263846,3.50913006806209,3.113512247536488,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,15010,"Boucher, Frederick C.",1,4,100,2007-01-04,2008-12-10,0,11,2,1,1,HRES7,40,9,VA,NA,D,N00002171,Boucher,Frederick,1946-08-01,M,B000657,400043,348379,300379,1632104,21.345392205398674,18.404403150779608,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,15072,"Towns, Edolphus",1,5,100,2007-01-04,2008-12-10,0,10,3,1,3,HRES7,13,10,NY,Left committee for no other,D,N00001082,Towns,Edolphus,1934-07-21,M,T000326,400409,97300,82300,1464257,6.645008355773611,5.620598023434411,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,15454,"Pallone, Frank, Jr.",1,6,100,2007-01-04,2008-12-10,0,6,4,1,1,HRES7,12,6,NJ,NA,D,N00000781,Pallone,Frank,1951-10-30,M,P000034,400308,30550,24550,2334200,1.3087995887241881,1.0517522063233655,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,15100,"Gordon, Bart",1,7,100,2007-01-04,2008-12-10,0,7,2,1,1,HRES7,54,6,TN,NA,D,N00003126,Gordon,Barton,1949-01-24,M,G000309,400155,130000,105500,1554647,8.362026878127319,6.786106428018708,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29346,"Rush, Bobby L.",1,8,100,2007-01-04,2008-12-10,0,7,2,1,1,HRES7,21,1,IL,NA,D,N00004887,Rush,Bobby,1946-11-23,M,R000515,400350,62350,48350,430766,14.474215699474888,11.224191324292075,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29312,"Eshoo, Anna G.",1,9,100,2007-01-04,2008-12-10,0,7,2,1,1,HRES7,71,14,CA,NA,D,N00007335,Eshoo,Anna,1942-12-13,F,E000215,400124,12750,5750,1535352,0.8304284620074093,0.3745069534543219,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29360,"Stupak, Bart",1,10,100,2007-01-04,2008-12-10,0,7,2,1,1,HRES7,23,1,MI,NA,D,N00004196,Stupak,Bart,1952-02-29,M,S001045,400391,82740,76740,1191532,6.94400150394618,6.440448095393157,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,15603,"Engel, Eliot L.",1,11,100,2007-01-04,2008-12-10,0,7,2,1,1,HRES7,13,17,NY,NA,D,N00001003,Engel,Eliot,1947-02-18,M,E000179,400122,11000,8000,984181,1.1176805892412065,0.8128586103572412,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29355,"Wynn, Albert R.",1,12,100,2007-01-04,2008-04-14,0,6,2,3,0,HRES7,52,4,MD,"Resigned from committee; resigned from the House 5/31/2008, having been defeated for renomination",D,N00001849,Wynn,Albert,1951-09-10,M,W000784,400438,170372,148872,1388841,12.267206973296439,10.719153596416005,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,39304,"Green, Gene",1,13,100,2007-01-04,2008-12-10,0,6,2,1,1,HRES7,49,29,TX,NA,D,N00005870,Green,Gene,1947-10-17,M,G000410,400160,154449,142449,1029954,14.995718255378396,13.830617678071059,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29710,"DeGette, Diana",1,14,100,2007-01-04,2008-12-10,0,6,2,1,1,HRES7,62,1,CO,NA,D,N00006134,DeGette,Diana,1957-07-29,F,D000197,400101,15000,13000,746644,2.0089895586116007,1.741124284130054,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29774,"Capps, Lois",1,15,100,2007-01-04,2008-12-10,0,5,2,1,1,HRES7,71,23,CA,NA,D,N00007232,Capps,Lois,1938-01-10,F,C001036,400062,9500,1000,891164,1.0660215179248713,0.11221279136051276,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29561,"Doyle, Michael F.",1,16,100,2007-01-04,2008-12-10,0,4,2,1,1,HRES7,14,14,PA,NA,D,N00001373,Doyle,Michael,1953-08-05,M,D000482,400114,112000,98500,896045,12.499372241349487,10.992751480115396,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29318,"Harman, Jane",1,17,100,2007-01-04,2008-12-10,0,1,4,1,1,HRES7,71,36,CA,NA,D,N00006750,Harman,Jane,1945-06-28,F,H000213,400166,38250,30250,597203,6.404857309825972,5.065279310385246,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29728,"Allen, Thomas H.",1,18,100,2007-01-04,2008-12-10,0,3,2,1,0,HRES7,2,1,ME,Unsuccessful candidate for the U.S. Senate,D,N00000469,Allen,Thomas,1945-04-16,M,A000357,400007,16400,16400,4647659,0.35286581911452625,0.35286581911452625,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29911,"Schakowsky, Janice D",1,19,100,2007-01-04,2008-12-10,0,3,2,1,1,HRES7,21,9,IL,NA,D,N00004724,Schakowsky,Janice,1944-05-26,F,S001145,400360,550,550,1118350,0.049179594938972594,0.049179594938972594,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,20105,"Solis, Hilda",1,20,100,2007-01-04,2008-12-10,0,4,2,1,2,HRES7,71,32,CA,"Was unassigned in the 111th Congress, resigning on Feb. 24, 2009 to become Secretary of Labor",D,N00009586,Solis,Hilda,1957-10-20,F,S001153,400384,20250,12750,765978,2.6436790612785224,1.6645386682124028,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29943,"Gonzalez, Charles A.",1,21,100,2007-01-04,2008-12-10,0,3,2,1,1,HRES7,49,20,TX,NA,D,N00005960,Gonzalez,Charles,1945-05-05,M,G000544,400152,98750,92250,844029,11.6998349582775,10.929719239504804,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29937,"Inslee, Jay",1,22,100,2007-01-04,2008-12-10,0,2,2,1,1,HRES7,73,1,WA,NA,D,N00001725,Inslee,Jay,1951-02-09,M,I000026,400193,19250,12750,887050,2.170114424215095,1.4373485147398681,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29940,"Baldwin, Tammy",1,23,100,2007-01-04,2008-12-10,0,2,2,1,1,HRES7,25,2,WI,NA,D,N00004367,Baldwin,Tammy,1962-02-11,F,B001230,400013,30671,27671,827974,3.7043433731010875,3.342013155002452,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,20102,"Ross, Mike",1,24,100,2007-01-04,2008-12-10,0,2,2,1,1,HRES7,42,4,AR,NA,D,N00009571,Ross,Mike,1961-08-02,M,R000573,400345,113493,100493,1574649,7.207511007214941,6.38193019523716,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
110hhrg37598,2007-03-29,2007,110,House,Climate Change: Lessons Learned from Existing Cap-And-Trade Programs,House Committee on Energy and Commerce,Energy and Commerce,Key committee,D,6,1,2,1,0,0,0,1,1,16.666666666666664,33.33333333333333,16.666666666666664,0,0,0,16.666666666666664,16.666666666666664,6,0,2,0,0,1,1,0,0,1,1,0,33.33333333333333,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,128,29750,"Hooley, Darlene",1,25,100,2007-01-04,2008-12-10,0,1,2,1,0,HRES7,72,5,OR,NA,D,N00007700,Hooley,Darlene,1939-04-04,F,H000762,400186,12000,7000,544639,2.2032942921825285,1.2852550037731414,H1,93511994,1374775368,6.801983522300059,13115663,0.9540222574019815
